date,Volume,VWAP,Open,Close,High,Low,Trades,MA_Short,MA_Long
2025-04-09,97827352.0,89.4159,79.22,96.84,97.91,78.87,988377,101.122,105.20919999999998
2025-04-10,65210565.0,88.6036,91.0,88.7,92.95,85.06,737793,100.6515,104.6362
2025-04-11,57892600.0,92.6943,90.51,93.4,94.76,90.5,555963,100.273,104.12700000000001
2025-04-14,36002970.0,95.1989,97.11,94.5,97.3699,93.45,379579,99.76849999999999,103.698
2025-04-15,28116536.0,95.1128,94.66,95.29,96.85,94.62,301253,99.3575,103.3184
2025-04-16,62109016.0,88.3297,87.61,88.29,90.47,85.295,626257,98.4605,102.6942
2025-04-17,34801437.0,87.5482,88.84,87.5,89.03,86.515,340531,97.47850000000001,102.204
2025-04-21,33855392.0,84.8824,86.015,85.56,86.14,83.75,340590,96.4345,101.712
2025-04-22,35236735.0,86.1087,86.12,86.26,87.17,85.17,327954,95.055,101.28599999999999
2025-04-23,41102589.0,91.6704,91.875,90.39,93.74,90.12,438171,93.834,100.8842
2025-04-24,33681919.0,93.3236,91.59,94.47,94.75,90.37,329721,93.048,100.5516
2025-04-25,28575343.0,95.3994,93.275,96.645,97.1,92.85,310342,92.54775,100.2501
2025-04-28,30456683.0,95.9234,95.575,96.39,97.4865,94.27,254736,92.20625,99.9417
2025-04-29,20700637.0,96.3104,95.755,96.06,97.1767,95.33,208557,91.87225,99.6009
2025-04-30,29730729.0,95.5191,92.81,97.35,97.55,91.87,303502,91.60075,99.2623
2025-05-01,29591507.0,98.2353,99.265,96.65,100.1,96.45,302606,91.28524999999999,98.90150000000001
2025-05-02,29957888.0,98.9406,98.4,98.8,99.88,98.3,317483,91.53524999999999,98.5941
2025-05-05,41268886.0,100.86,99.0,100.59,102.05,98.76,396779,92.27675,98.3891
2025-05-06,54264254.0,99.6944,98.41,98.62,100.07,97.44,514178,93.02574999999999,98.19930000000001
2025-05-07,86648749.0,99.4081,100.75,100.36,103.42,96.88,773279,94.13325,98.12730000000002
2025-05-08,54231362.0,103.2376,101.92,101.7,105.44,101.56,533416,94.37625,98.06649999999999
2025-05-09,31704261.0,102.5837,102.585,102.84,103.54,101.6,311200,95.08324999999999,98.13310000000001
2025-05-12,50543396.0,108.4997,110.415,108.12,110.667,106.98,519246,95.81925000000001,98.2983
2025-05-13,55659513.0,111.6386,109.6,112.46,113.1277,109.0,594345,96.71725,98.58290000000001
2025-05-14,86743700.0,118.6184,119.83,117.72,122.52,116.59,891371,97.83874999999999,98.9223
2025-05-15,43843235.0,115.5405,117.02,114.99,117.5,114.01,483465,99.17375,99.18870000000001
2025-05-16,43419695.0,117.1582,118.07,117.17,118.24,116.01,429902,100.65725,99.5551
2025-05-19,37737373.0,114.6761,115.015,114.74,115.53,114.06,356965,102.11625000000001,99.84370000000001
2025-05-20,29030815.0,113.3284,114.35,113.51,114.51,112.08,315045,103.47874999999999,100.18130000000001
2025-05-21,43594606.0,113.7153,113.85,112.06,116.1,111.09,449360,104.56224999999999,100.48729999999999
2025-05-22,29251957.0,111.6912,111.9,110.71,112.64,110.61,327015,105.37425,100.6857
2025-05-23,30867274.0,109.6543,108.085,110.31,111.015,107.6671,344598,106.0575,100.92970000000001
2025-05-27,37885019.0,114.5142,113.175,114.56,115.395,112.27,382436,106.96600000000001,101.2015
2025-05-28,27483741.0,113.7927,114.915,112.86,114.948,112.66,293858,107.806,101.3669
2025-05-29,30572131.0,113.6712,115.485,113.03,115.54,112.13,365961,108.59,101.5573
2025-05-30,36088472.0,110.5599,111.584,110.73,112.11,108.6154,376641,109.29400000000001,101.6473
2025-06-02,34078358.0,113.543,111.06,114.63,114.86,111.01,373506,110.0855,101.79709999999999
2025-06-03,37161484.0,116.4381,114.5,117.31,117.68,113.28,406372,110.92150000000001,102.01450000000001
2025-06-04,31024986.0,118.077,117.41,118.58,119.295,115.73,359856,111.9195,102.1091
2025-06-05,34182902.0,116.8187,118.95,115.69,119.2448,114.71,372391,112.686,102.1267
2025-06-06,27042083.0,116.8215,117.685,116.19,118.38,115.88,282956,113.4105,102.2467
2025-06-09,55437652.0,120.86,119.18,121.73,122.3699,119.04,552291,114.35499999999999,102.5483
2025-06-10,41691908.0,122.8029,121.105,123.24,124.09,120.8,448050,115.11099999999999,102.9487
2025-06-11,32261863.0,121.8755,124.44,121.14,124.47,119.88,377745,115.54499999999999,103.3167
2025-06-12,44718365.0,119.8189,120.615,118.5,122.25,118.03,456336,115.58399999999999,103.63109999999999
2025-06-13,39702742.0,116.3176,116.045,116.16,117.883,115.06,434268,115.6425,103.8951
2025-06-16,100968478.0,125.7663,118.635,126.39,128.1393,117.78,942953,116.10350000000001,104.54690000000001
2025-06-17,86623910.0,128.2668,127.93,127.1,130.7,126.58,831321,116.72149999999999,105.37370000000001
2025-06-18,49627112.0,127.434,128.01,126.79,129.21,125.77,518779,117.38550000000001,106.2367
2025-06-20,79930980.0,129.5649,129.0,128.24,132.805,127.55,693952,118.19449999999999,107.23729999999999
2025-06-23,65152874.0,130.249,130.47,129.58,133.25,126.82,651491,119.138,107.89210000000001
2025-06-24,78571997.0,136.713,133.43,138.43,138.79,132.93,761762,120.54399999999998,108.8867
2025-06-25,74607219.0,142.212,140.94,143.4,144.18,139.46,773185,121.98599999999999,109.8867
2025-06-26,58180081.0,143.647,145.97,143.68,146.0,141.91,612309,123.52700000000002,110.8703
2025-06-27,61937853.0,144.4842,144.18,143.81,147.7504,141.63,581165,125.066,111.8407
2025-06-30,42972468.0,142.3847,144.0,141.9,146.0,141.01,457321,126.62449999999998,112.91290000000001
2025-07-01,55257237.0,137.207,138.77,136.11,140.23,135.1202,631331,127.6985,113.88510000000001
2025-07-02,39227986.0,137.8989,135.53,138.52,139.78,135.22,425890,128.759,114.9443
2025-07-03,28645993.0,138.2883,139.11,137.91,139.5,137.32,306769,129.7255,115.9773
2025-07-07,37395010.0,135.0588,136.56,134.8,137.44,133.5,443261,130.68099999999998,116.86550000000001
2025-07-08,36124612.0,137.7492,137.32,137.82,139.15,135.91,386432,131.7625,117.7325
2025-07-09,37013130.0,138.8958,138.69,138.41,140.65,137.59,380133,132.5965,118.5678
2025-07-10,61101465.0,143.8763,143.0,144.16,145.82,141.85,670211,133.6425,119.5232
2025-07-11,50049179.0,145.3131,142.6,146.42,147.4,141.6,496179,134.9065,120.53039999999999
2025-07-14,44718554.0,145.4305,145.09,146.24,147.58,141.9,462647,136.29350000000002,121.5082
2025-07-15,93370081.0,155.8008,153.75,155.61,158.68,153.56,974896,138.26600000000002,122.6874
2025-07-16,59492760.0,156.6148,155.31,160.08,160.36,152.85,645660,139.9505,123.91300000000001
2025-07-17,50605117.0,159.9149,161.81,160.41,161.96,158.68,560675,141.616,125.10940000000001
2025-07-18,48859835.0,158.1068,159.59,156.99,160.83,155.81,513367,143.12600000000003,126.27680000000001
2025-07-21,39021130.0,158.4018,157.62,157.0,160.34,156.92,423724,144.56400000000002,127.4096
2025-07-22,49028017.0,153.1534,156.2,154.72,156.2291,149.34,534242,145.821,128.47
2025-07-23,41510896.0,157.8799,156.315,158.65,159.4485,156.0,430312,146.83200000000002,129.5862
2025-07-24,48440112.0,161.7478,159.12,162.12,163.93,158.36,504113,147.768,130.6662
2025-07-25,53432260.0,165.7137,163.505,166.47,167.175,162.36,530022,148.90749999999997,131.7464
2025-07-28,68267835.0,172.8677,169.08,173.66,174.7,168.67,707666,150.4,132.8652
2025-07-29,108154838.0,178.756,175.205,177.44,182.31,174.68,1007731,152.17700000000002,134.1142
2025-07-30,64820291.0,178.6299,175.605,179.51,180.37,173.8,633223,154.347,135.361
2025-07-31,71765285.0,178.7851,182.015,176.31,182.5,173.0,777410,156.2365,136.5924
2025-08-01,75396130.0,170.9863,170.16,171.7,174.4,166.82,895310,157.926,137.75619999999998
2025-08-04,52951044.0,176.5473,174.605,176.78,177.86,173.56,624073,160.025,139.0506
2025-08-05,88808520.0,174.2561,177.565,174.31,177.99,171.8,975499,161.84949999999998,140.3226
2025-08-06,133641835.0,162.4515,165.05,163.12,166.18,157.8,1328093,163.085,141.37879999999998
2025-08-07,95448310.0,171.5982,166.835,172.4,175.75,166.7,867478,164.49699999999999,142.53560000000002
2025-08-08,68866692.0,173.1283,174.04,172.76,176.48,170.52,623783,165.81400000000002,143.7336
2025-08-11,70651033.0,174.6517,170.04,172.28,178.82,169.38,676633,167.11599999999999,144.9186
2025-08-12,52335746.0,172.9157,173.32,174.95,175.16,168.5,513259,168.083,146.203
2025-08-13,108305129.0,183.4982,179.91,184.42,186.65,179.38,974816,169.3,147.5988
2025-08-14,66308821.0,181.7311,179.83,180.95,185.44,179.56,633417,170.327,148.8716
2025-08-15,51543136.0,177.674,180.06,177.51,180.14,176.25,463997,171.353,150.05020000000002
2025-08-18,35937528.0,176.0667,176.755,176.14,178.7953,174.36,385802,172.31,151.2592
2025-08-19,64455006.0,168.5328,173.1,166.55,173.17,166.1,732621,172.9015,152.2664
2025-08-20,60233226.0,162.6372,164.1,165.2,166.65,158.25,683792,173.22899999999998,153.1358
2025-08-21,37880461.0,164.0685,165.86,163.71,165.8799,162.2558,370242,173.3085,153.9452
2025-08-22,43998605.0,166.684,162.17,167.76,168.53,161.8,470291,173.373,154.8776
2025-08-25,36134684.0,163.7389,165.55,163.36,165.59,161.72,432295,172.858,155.7748
2025-08-26,52138562.0,166.5452,168.65,166.62,169.77,164.91,483008,172.31699999999998,156.78400000000002
2025-08-27,37031044.0,166.2919,166.04,167.13,167.68,164.65,337120,171.698,157.5988
2025-08-28,36285192.0,168.3791,168.5,168.58,170.99,166.65,370748,171.3115,158.4284
2025-08-29,37516824.0,163.5565,166.81,162.63,168.57,161.9,430474,170.858,159.1452
2025-09-02,38656131.0,160.4279,158.42,162.32,162.3916,156.62,458665,170.13500000000002,159.8268
2025-09-03,30752786.0,161.9745,161.81,162.13,164.75,160.58,344435,169.526,160.4778
2025-09-04,32103496.0,160.2567,159.935,161.79,162.05,157.79,349388,169.4595,160.945
2025-09-05,78255950.0,152.547,157.12,151.14,157.14,150.18,891618,168.3965,161.0998
2025-09-08,41848995.0,151.1053,151.8,151.41,152.6388,149.22,513779,167.329,161.25439999999998
2025-09-09,42802472.0,154.2973,151.99,155.82,156.66,151.93,458887,166.50600000000003,161.49460000000002
2025-09-10,52465270.0,160.3676,163.54,159.54,164.525,158.0,533742,165.7355,161.8474
2025-09-11,48817715.0,156.3031,158.62,155.67,160.21,154.99,525741,164.29799999999997,162.23860000000002
2025-09-12,42232777.0,157.9187,157.0,158.57,160.41,154.92,463796,163.179,162.6396
2025-09-15,36808726.0,159.9816,160.01,161.16,162.3,157.6012,427377,162.36149999999998,163.1046
2025-09-16,27946478.0,160.4167,161.37,160.46,161.95,159.22,325029,161.5775,163.6178
2025-09-17,41823842.0,159.0066,159.28,159.16,161.63,155.76,443346,161.20800000000003,164.0446
2025-09-18,84549468.0,154.5942,150.96,157.92,158.7699,149.85,943304,160.844,164.4348
2025-09-19,55448076.0,157.4574,157.38,157.39,159.84,155.9,463405,160.528,164.6994
2025-09-22,46505480.0,160.6094,157.42,159.79,162.68,157.42,505009,160.1295,164.9668
2025-09-23,39448320.0,161.1989,160.52,160.9,163.39,159.21,418066,160.00650000000002,165.26
2025-09-24,38464120.0,161.4564,162.98,160.88,165.1,158.43,413533,159.71949999999998,165.36540000000002
2025-09-25,36809877.0,159.29,157.135,161.27,161.63,154.7798,404347,159.42649999999998,165.3892
2025-09-26,30316931.0,159.0452,160.52,159.46,162.11,157.05,352322,158.9705,165.3702
2025-09-29,39828794.0,162.2787,160.12,161.36,164.3,159.9,427717,158.90699999999998,165.4576
2025-09-30,29669331.0,160.8795,160.795,161.79,162.28,159.33,340429,158.88049999999998,165.5534
2025-10-01,39895177.0,162.6981,160.93,164.01,164.18,160.49,441837,158.9745,165.73919999999998
2025-10-02,55475228.0,169.1176,168.675,169.73,171.06,166.12,650186,159.37150000000003,165.9608
2025-10-03,42699147.0,166.7864,170.68,164.67,170.68,163.14,519838,160.04799999999997,166.0118
2025-10-06,248859576.0,211.6657,226.445,203.71,226.709,203.01,3011585,162.66299999999998,166.7566
2025-10-07,115748143.0,213.1695,214.85,211.51,218.9,209.28,1324733,165.4475,167.5136
2025-10-08,159983459.0,227.1509,212.95,235.56,235.87,210.695,1833120,169.24849999999998,168.676
2025-10-09,94290740.0,234.2178,236.3,232.89,240.1,229.53,1112215,173.1095,169.74360000000001
2025-10-10,118656636.0,220.793,232.77,214.9,234.22,213.2001,1389529,175.926,170.5154
2025-10-13,63104021.0,218.6669,220.2,216.42,224.1899,214.9,775321,178.68900000000002,171.4098
2025-10-14,71216269.0,220.316,219.2,218.09,224.98,215.9,848403,181.57049999999998,172.23600000000002
2025-10-15,108480962.0,234.1807,222.705,238.6,239.24,220.7601,1160705,185.5425,173.52179999999996
2025-10-16,69726437.0,237.2975,236.285,234.56,241.2,232.24,811618,189.3745,174.9506
2025-10-17,55804203.0,232.0596,233.26,233.08,235.38,227.91,650631,193.159,176.16420000000002
2025-10-20,56741695.0,240.2564,236.465,240.56,242.88,234.4,635728,197.1975,177.52020000000002
2025-10-21,47122393.0,238.3905,239.39,238.03,242.26,234.02,527968,201.054,178.83520000000001
2025-10-22,59668778.0,230.6784,236.85,230.23,240.1324,224.88,688861,204.5215,179.94080000000002
2025-10-23,39024429.0,233.571,230.16,234.99,235.9,228.54,445719,208.20750000000004,180.9522
2025-10-24,71221144.0,250.2784,243.36,252.92,253.39,241.95,864983,212.88049999999998,182.3916
2025-10-27,65613111.0,255.6805,257.88,259.67,260.42,249.8001,798919,217.79599999999996,184.0348
2025-10-28,47448669.0,260.7265,259.14,258.01,264.58,257.0,594546,222.60699999999997,185.6722
2025-10-29,49335594.0,262.7492,264.19,264.33,267.0799,257.4044,678250,227.623,187.62779999999998
2025-10-30,45162492.0,258.6782,259.92,254.84,263.88,252.31,594329,231.87849999999997,189.4206
2025-10-31,34449205.0,257.8862,259.6,256.12,262.13,253.4064,481714,236.45099999999996,191.26879999999997
2025-11-03,36351420.0,257.6994,259.33,259.65,260.91,253.89,511152,239.24799999999996,193.10659999999996
2025-11-04,56491830.0,251.6579,250.35,250.05,257.38,247.39,856151,241.175,194.84040000000002
2025-11-05,67366572.0,252.3483,243.24,256.33,259.65,242.805,833731,242.21349999999998,196.63459999999998
2025-11-06,66049698.0,240.9564,253.465,237.7,253.51,235.74,865210,242.454,198.04600000000002
2025-11-07,52162576.0,230.0261,230.94,233.54,235.87,224.6401,748603,243.38600000000002,199.3452
2025-11-10,43361641.0,244.5626,242.135,243.98,248.9,240.5,555461,244.76399999999998,200.9722
